Volatility 3 Framework 2.8.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
756	lsass.exe	0xe1b2bf68	0x474	Port	0x1f0001	
756	lsass.exe	0xe1d9aae8	0x478	Port	0x1f0001	
756	lsass.exe	0x82151da0	0x47c	Process	0x478	svchost.exe Pid 1084
756	lsass.exe	0xe1b81e20	0x480	Port	0x1f0001	
756	lsass.exe	0x82151da0	0x484	Process	0x478	svchost.exe Pid 1084
756	lsass.exe	0xe1b0aee8	0x488	Port	0x1f0001	
756	lsass.exe	0x821b2020	0x48c	Process	0x478	explorer.exe Pid 1752
756	lsass.exe	0x82153768	0x498	Event	0x100003	
756	lsass.exe	0xe21a45d8	0x4a0	Port	0x1f0001	
756	lsass.exe	0x821cbe68	0x4a4	Event	0x1f0003	
756	lsass.exe	0x820e3f38	0x4a8	Event	0x1f0003	
756	lsass.exe	0x82129370	0x4b0	Process	0x478	svchost.exe Pid 364
756	lsass.exe	0xe21e34a8	0x4b4	Port	0x1f0001	
756	lsass.exe	0x820d3890	0x4b8	Event	0x1f0003	
756	lsass.exe	0xe20cb840	0x4bc	Token	0xf01ff	
756	lsass.exe	0x822c09f8	0x4c4	Process	0x478	winlogon.exe Pid 692
756	lsass.exe	0x8215d580	0x4c8	Event	0x1f0003	
756	lsass.exe	0x820c9d90	0x4cc	WmiGuid	0xa84	
756	lsass.exe	0x8214f488	0x4d0	Process	0x478	svchost.exe Pid 1192
756	lsass.exe	0x820a1a80	0x4d4	File	0x12019f	\Device\IPSEC
756	lsass.exe	0x82189398	0x4d8	Event	0x1f0003	
756	lsass.exe	0x821893c8	0x4dc	Event	0x1f0003	
756	lsass.exe	0x821a8360	0x4e0	Thread	0x1f03ff	Tid 620 Pid 756
756	lsass.exe	0xe2266868	0x4e4	Port	0x1f0001	
756	lsass.exe	0x821a82d0	0x4e8	Event	0x1f0003	IPSEC_POLICY_CHANGE_EVENT
756	lsass.exe	0x821a8290	0x4ec	Event	0x1f0003	
756	lsass.exe	0x821a8260	0x4f0	Event	0x1f0003	
756	lsass.exe	0x82106850	0x4f4	Event	0x1f0003	IPSEC_POLICY_CHANGE_NOTIFY
756	lsass.exe	0x82106810	0x4f8	Event	0x1f0003	
756	lsass.exe	0x821067e0	0x4fc	Event	0x1f0003	IPSEC_GP_REFRESH_EVENT
756	lsass.exe	0x821a8360	0x500	Thread	0x1f03ff	Tid 620 Pid 756
756	lsass.exe	0x82106770	0x504	Event	0x1f0003	
756	lsass.exe	0x8210b960	0x508	Event	0x1f0003	
756	lsass.exe	0x82086c20	0x50c	File	0x1f01ff	\Device\Afd\Endpoint
756	lsass.exe	0x8210b930	0x510	Event	0x1f0003	
756	lsass.exe	0x820e94a0	0x514	Event	0x1f0003	
756	lsass.exe	0x820e9470	0x518	Event	0x1f0003	PS_SERVICE_STARTED
756	lsass.exe	0x8221d6f8	0x51c	File	0x1200a0	\Device\Tcp
756	lsass.exe	0xe21635d8	0x520	Port	0x1f0001	
756	lsass.exe	0x82151da0	0x524	Process	0x478	svchost.exe Pid 1084
756	lsass.exe	0x8219f620	0x528	Event	0x1f0003	
756	lsass.exe	0x82257fc0	0x534	Event	0x100003	
756	lsass.exe	0x820a0950	0x538	Event	0x1f0003	
756	lsass.exe	0x820a1780	0x53c	Event	0x1f0003	
756	lsass.exe	0x8212f5d8	0x540	Event	0x1f0003	
756	lsass.exe	0x82189840	0x544	Event	0x1f0003	
756	lsass.exe	0x8204b640	0x548	Event	0x1f0003	
756	lsass.exe	0x82074588	0x54c	File	0x12019f	\Device\IPSEC
756	lsass.exe	0xe228f2a0	0x550	Key	0x11	MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\IPSEC
756	lsass.exe	0x8209f948	0x554	Event	0x1f0003	
756	lsass.exe	0xe21f9758	0x558	Port	0x1f0001	
756	lsass.exe	0x82222af8	0x55c	File	0x1f01ff	\Device\Afd\Endpoint
756	lsass.exe	0xe2296320	0x560	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\NETWORKACCESSPROTECTION\NAPCLIENT
756	lsass.exe	0x8204a788	0x564	File	0x1f01ff	\Device\Udp
756	lsass.exe	0x8212c478	0x568	Event	0x1f0003	
756	lsass.exe	0xe21f5518	0x56c	Port	0x1f0001	
756	lsass.exe	0x82001938	0x570	Event	0x1f0003	
756	lsass.exe	0x82046970	0x574	Thread	0x1f03ff	Tid 1116 Pid 756
756	lsass.exe	0x8205dd10	0x580	File	0x12019f	\Device\NamedPipe\lsass
756	lsass.exe	0x8204ab08	0x58c	File	0x1f01ff	\Device\Afd\Endpoint
756	lsass.exe	0x82157cb8	0x590	File	0x1f01ff	\Device\Udp
756	lsass.exe	0x820046c8	0x59c	Event	0x1f0003	
756	lsass.exe	0x82157270	0x5a0	Event	0x1f0003	
756	lsass.exe	0x821572a0	0x5a4	Event	0x100003	
756	lsass.exe	0x8206fbb8	0x5a8	File	0x1f01ff	\Device\Afd\Endpoint
756	lsass.exe	0x8206fb20	0x5ac	File	0x1f01ff	\Device\RawIp\255
756	lsass.exe	0x82046378	0x5b0	Thread	0x1f03ff	Tid 1132 Pid 756
756	lsass.exe	0x82046348	0x5b4	Event	0x1f0003	
756	lsass.exe	0x82079ba0	0x5b8	Thread	0x1f03ff	Tid 1136 Pid 756
756	lsass.exe	0x82085a00	0x5bc	Timer	0x1f0003	
756	lsass.exe	0x82079928	0x5c0	Thread	0x1f03ff	Tid 1120 Pid 756
756	lsass.exe	0xe2278500	0x5c4	Port	0x1f0001	
756	lsass.exe	0x8208abf0	0x5c8	Process	0x478	sqlservr.exe Pid 488
756	lsass.exe	0x82070380	0x5cc	Event	0x1f0003	
756	lsass.exe	0xe22b9638	0x5d0	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SECURITYPROVIDERS\SCHANNEL
756	lsass.exe	0x8207ee30	0x5d4	Event	0x1f0003	
756	lsass.exe	0xe22c4fb8	0x5d8	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA
756	lsass.exe	0x82134478	0x5dc	Semaphore	0x100003	
756	lsass.exe	0x82134440	0x5e0	Semaphore	0x100003	
756	lsass.exe	0x82372390	0x5e4	Event	0x1f0003	
756	lsass.exe	0x8216c158	0x5e8	Event	0x1f0003	
756	lsass.exe	0x820a3bc8	0x5ec	Event	0x1f0003	
756	lsass.exe	0x8224b228	0x5f0	Event	0x100000	userenv: Machine Group Policy has been applied
756	lsass.exe	0x821ebd78	0x5f4	Event	0x100000	userenv: User Group Policy has been applied
756	lsass.exe	0x821a4a28	0x5f8	Thread	0x1f03ff	Tid 1292 Pid 756
756	lsass.exe	0xe2274778	0x5fc	Port	0x1f0001	
756	lsass.exe	0x82086798	0x600	Process	0x478	prl_tools.exe Pid 632
756	lsass.exe	0xe22b5478	0x604	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\ROOT
756	lsass.exe	0xe22749f0	0x608	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\ROOT
756	lsass.exe	0xe2171d78	0x60c	Key	0x20019	USER\S-1-5-20
756	lsass.exe	0x8212ebe8	0x610	Event	0x1f0003	
756	lsass.exe	0x81e8b890	0x614	Thread	0x1f03ff	Tid 3268 Pid 756
756	lsass.exe	0xe22ddf50	0x61c	Key	0xf003f	USER\S-1-5-20\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\ROOT
756	lsass.exe	0xe22b62a8	0x620	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\ROOT
756	lsass.exe	0xe2143848	0x624	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\CA
756	lsass.exe	0xe22e4bb0	0x62c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\CA
756	lsass.exe	0xe2171278	0x630	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\DISALLOWED
756	lsass.exe	0xe1b1b208	0x634	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\AUTHROOT
756	lsass.exe	0xe2152df8	0x638	Key	0xf003f	USER\S-1-5-20\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\CA
756	lsass.exe	0xe21f45e8	0x63c	Key	0xf003f	USER\S-1-5-20\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\DISALLOWED
756	lsass.exe	0xe1f45168	0x640	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\DISALLOWED
756	lsass.exe	0xe2157538	0x644	Key	0x20019	USER\S-1-5-20
756	lsass.exe	0x820b2828	0x648	Event	0x1f0003	
756	lsass.exe	0x820c29c0	0x64c	Event	0x1f0003	
756	lsass.exe	0x8211a790	0x650	Event	0x1f0003	
756	lsass.exe	0x8211a7c0	0x654	Event	0x1f0003	
756	lsass.exe	0x822bc398	0x658	Event	0x1f0003	
756	lsass.exe	0x822bc328	0x65c	Event	0x1f0003	
756	lsass.exe	0xe22b69f8	0x660	Key	0x20019	USER\S-1-5-20\SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES
756	lsass.exe	0x82113ae0	0x664	Event	0x1f0003	
756	lsass.exe	0x82113ab0	0x668	Event	0x1f0003	
756	lsass.exe	0x82113a80	0x66c	Event	0x1f0003	
756	lsass.exe	0x82113a50	0x670	Event	0x1f0003	
756	lsass.exe	0x82152cb0	0x674	Event	0x1f0003	
756	lsass.exe	0xe22b7548	0x678	Key	0x20019	MACHINE\SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES
756	lsass.exe	0x820abbe0	0x67c	Event	0x1f0003	
756	lsass.exe	0x8211e448	0x680	Event	0x1f0003	
756	lsass.exe	0xe22ab390	0x684	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUST
756	lsass.exe	0xe2281820	0x688	Key	0xf003f	USER\S-1-5-20\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUST
756	lsass.exe	0xe229ac20	0x68c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\TRUST
756	lsass.exe	0xe22e4c20	0x690	Key	0x20019	USER\S-1-5-20
756	lsass.exe	0x8211e478	0x694	Event	0x1f0003	
756	lsass.exe	0xe22a8478	0x698	Key	0xf003f	USER\S-1-5-20\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\MY
756	lsass.exe	0x820ee2f8	0x69c	Event	0x1f0003	
756	lsass.exe	0x820b2798	0x6a0	Event	0x1f0003	
756	lsass.exe	0x820af5d8	0x6a4	Event	0x1f0003	
756	lsass.exe	0x820b1a80	0x6a8	Event	0x1f0003	
756	lsass.exe	0x820b1ab0	0x6ac	Event	0x1f0003	
756	lsass.exe	0x82126848	0x6b0	Event	0x1f0003	
756	lsass.exe	0x820c7e20	0x6b4	Event	0x1f0003	
756	lsass.exe	0x820c7e50	0x6b8	Event	0x1f0003	
756	lsass.exe	0x821267e8	0x6bc	Event	0x1f0003	
756	lsass.exe	0x820c7db8	0x6c0	Event	0x1f0003	
756	lsass.exe	0x82159838	0x6c4	Event	0x1f0003	
756	lsass.exe	0x8207c678	0x6c8	Event	0x1f0003	
756	lsass.exe	0x820b27f8	0x6cc	Event	0x1f0003	
756	lsass.exe	0x820a8c78	0x6d0	Event	0x1f0003	
756	lsass.exe	0xe21f8af8	0x6d4	Key	0x20019	USER\S-1-5-20\SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES
756	lsass.exe	0x8207c648	0x6d8	Event	0x1f0003	
756	lsass.exe	0x820a8c48	0x6dc	Event	0x1f0003	
756	lsass.exe	0x820a8c18	0x6e0	Event	0x1f0003	
756	lsass.exe	0x820a8be8	0x6e4	Event	0x1f0003	
756	lsass.exe	0x820ac988	0x6e8	Event	0x1f0003	
756	lsass.exe	0x820b1ae0	0x6ec	Event	0x1f0003	
756	lsass.exe	0x820b1a50	0x6f0	Event	0x1f0003	
756	lsass.exe	0x820ac9e8	0x6f4	Event	0x1f0003	
756	lsass.exe	0x820ac9b8	0x6f8	Event	0x1f0003	
756	lsass.exe	0x820ac958	0x6fc	Event	0x1f0003	
756	lsass.exe	0xe22b8708	0x700	Key	0x20019	USER\S-1-5-20\SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES
756	lsass.exe	0x820b0c48	0x704	Event	0x1f0003	
756	lsass.exe	0x820b0c18	0x708	Event	0x1f0003	
756	lsass.exe	0x820b0be8	0x70c	Event	0x1f0003	
756	lsass.exe	0x820af668	0x710	Event	0x1f0003	
756	lsass.exe	0x820af638	0x714	Event	0x1f0003	
756	lsass.exe	0x820af608	0x718	Event	0x1f0003	
756	lsass.exe	0x82201f90	0x71c	File	0x100001	\Device\HarddiskVolume1\Documents and Settings\NetworkService\Application Data\Microsoft\SystemCertificates\My
756	lsass.exe	0xe22ae420	0x720	Key	0xf003f	USER\S-1-5-20\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\ROOT
756	lsass.exe	0x820b27c8	0x724	Event	0x1f0003	
756	lsass.exe	0xe229ad78	0x728	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\AUTHROOT
756	lsass.exe	0xe22a8020	0x72c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\ROOT
756	lsass.exe	0x820ee2c8	0x730	Event	0x1f0003	
756	lsass.exe	0x821d99a8	0x734	Thread	0x1f03ff	Tid 3456 Pid 756
756	lsass.exe	0x820ee298	0x738	Event	0x1f0003	
756	lsass.exe	0x820ee268	0x73c	Event	0x1f0003	
756	lsass.exe	0x820b2c78	0x744	Event	0x1f0003	
756	lsass.exe	0x8213b088	0x748	Event	0x1f0003	
756	lsass.exe	0x8211e4d8	0x750	Event	0x1f0003	
756	lsass.exe	0x8216c158	0x754	Event	0x1f0003	
756	lsass.exe	0x8211e4a8	0x758	Event	0x1f0003	
756	lsass.exe	0x820c29f0	0x75c	Event	0x1f0003	
756	lsass.exe	0x82146370	0x770	File	0x12019f	\Device\NamedPipe\lsass
756	lsass.exe	0xe1062508	0x774	Port	0x1f0001	
756	lsass.exe	0x82151da0	0x778	Process	0x478	svchost.exe Pid 1084
756	lsass.exe	0x82124f38	0x780	Event	0x1f0003	
912	svchost.exe	0xe1009698	0x4	KeyedEvent	0xf0003	CritSecOutOfMemoryEvent
912	svchost.exe	0xe18bd530	0x8	Directory	0x3	KnownDlls
912	svchost.exe	0x8237c3d8	0xc	File	0x100020	\Device\HarddiskVolume1\WINDOWS\system32
912	svchost.exe	0x82339d50	0x10	Semaphore	0x100003	
912	svchost.exe	0xe18c21f0	0x14	Directory	0xf000f	Windows
912	svchost.exe	0xe1b3f200	0x18	Port	0x21f0001	
912	svchost.exe	0x8233df18	0x1c	Semaphore	0x100003	
912	svchost.exe	0xe17aa690	0x20	Directory	0x2000f	BaseNamedObjects
912	svchost.exe	0x8236ff38	0x24	Mutant	0x1f0001	SHIMLIB_LOG_MUTEX
912	svchost.exe	0xe1a94c78	0x28	Key	0x20f003f	MACHINE
912	svchost.exe	0x8233e378	0x2c	Event	0x21f0003	
912	svchost.exe	0x8237f0c8	0x30	WindowStation	0xf016e	Service-0x0-3e7$
912	svchost.exe	0x82181368	0x34	Desktop	0xf00cf	Default
912	svchost.exe	0x8237f0c8	0x38	WindowStation	0xf016e	Service-0x0-3e7$
912	svchost.exe	0x8233d9f0	0x3c	Event	0x1f0003	
912	svchost.exe	0x82169088	0x40	Semaphore	0x100003	
912	svchost.exe	0x822bc770	0x44	Semaphore	0x100003	
912	svchost.exe	0xe1b186a0	0x48	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32
912	svchost.exe	0x82131e80	0x4c	Event	0x1f0003	DINPUTWINMM
912	svchost.exe	0x82346770	0x50	File	0x100001	\Device\KsecDD
912	svchost.exe	0x8237b6b8	0x54	Event	0x1f0003	
912	svchost.exe	0x8237b688	0x58	Event	0x1f0003	
912	svchost.exe	0xe1abe438	0x5c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32
912	svchost.exe	0x821b3e08	0x60	Semaphore	0x1f0003	shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
912	svchost.exe	0x8224db68	0x64	Event	0x1f0003	userenv:  User Profile setup event
912	svchost.exe	0x8237ef30	0x68	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
912	svchost.exe	0xe1b2b030	0x6c	Token	0x8	
912	svchost.exe	0x823410e8	0x70	Event	0x1f0003	
912	svchost.exe	0x822c9348	0x74	Semaphore	0x100003	
912	svchost.exe	0x822c9310	0x78	Semaphore	0x100003	
912	svchost.exe	0x82378c78	0x7c	Semaphore	0x100003	
912	svchost.exe	0x82378c40	0x80	Semaphore	0x100003	
912	svchost.exe	0x82378c08	0x84	Semaphore	0x100003	
912	svchost.exe	0x82378bd0	0x88	Semaphore	0x100003	
912	svchost.exe	0x82378b98	0x8c	Semaphore	0x100003	
912	svchost.exe	0x822d1bf0	0x90	Semaphore	0x100003	
912	svchost.exe	0x822d1bb8	0x94	Semaphore	0x100003	
912	svchost.exe	0x822d1b80	0x98	Semaphore	0x100003	
912	svchost.exe	0x822d1b48	0x9c	Semaphore	0x100003	
912	svchost.exe	0x822d1b10	0xa0	Semaphore	0x100003	
912	svchost.exe	0x823736c0	0xa4	Event	0x1f0003	
912	svchost.exe	0x822c92e0	0xa8	Event	0x1f0003	
912	svchost.exe	0x82373690	0xac	Event	0x1f0003	
912	svchost.exe	0x82373660	0xb0	Event	0x1f0003	
912	svchost.exe	0x8215d5b0	0xb4	Thread	0x1f03ff	Tid 916 Pid 912
912	svchost.exe	0x82373630	0xb8	Event	0x1f0003	
912	svchost.exe	0x8237e060	0xbc	File	0x12019f	\Device\NamedPipe\net\NtControlPipe1
912	svchost.exe	0xe19e33b8	0xc0	Port	0x1f0001	
912	svchost.exe	0x8204f020	0xc4	Thread	0x1f03ff	Tid 1296 Pid 912
912	svchost.exe	0x822d9020	0xc8	Event	0x1f0003	
912	svchost.exe	0x81ec5220	0xcc	Event	0x1f0003	
912	svchost.exe	0x822d7838	0xd0	Event	0x1f0003	
912	svchost.exe	0x822d9120	0xd4	Event	0x1f0003	
912	svchost.exe	0x82253be0	0xd8	IoCompletion	0x1f0003	
912	svchost.exe	0x822647d0	0xdc	IoCompletion	0x1f0003	
912	svchost.exe	0x82253be0	0xe0	IoCompletion	0x1f0003	
912	svchost.exe	0xe16b2f48	0xe4	Key	0x20f003f	MACHINE\SOFTWARE\CLASSES
912	svchost.exe	0xe1ae4648	0xe8	Key	0x20019	MACHINE\SOFTWARE\CLASSES\CLSID
912	svchost.exe	0xe1ae74b8	0xec	Key	0x20019	MACHINE\SOFTWARE\CLASSES\APPID
912	svchost.exe	0x822d90f0	0xf0	Event	0x1f0003	
912	svchost.exe	0x82348378	0xf4	Event	0x1f0003	
912	svchost.exe	0x82348348	0xf8	Event	0x1f0003	
912	svchost.exe	0x82348318	0xfc	Event	0x1f0003	
912	svchost.exe	0x82378088	0x100	File	0x100000	\Device\Dfs
912	svchost.exe	0xe18aed18	0x104	Port	0x1f0001	
912	svchost.exe	0x82344798	0x108	Event	0x1f0003	
912	svchost.exe	0xe1a71d18	0x10c	Port	0x1f0001	
912	svchost.exe	0xe19e6430	0x110	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\OLE
912	svchost.exe	0xe19c91a8	0x114	Key	0x10	MACHINE\SOFTWARE\MICROSOFT\OLE
912	svchost.exe	0x82151398	0x118	Timer	0x1f0003	
912	svchost.exe	0x82344768	0x11c	Event	0x21f0003	
912	svchost.exe	0x82151970	0x120	Thread	0x1f03ff	Tid 948 Pid 912
912	svchost.exe	0x8225bdb8	0x124	IoCompletion	0x1f0003	
912	svchost.exe	0x82348490	0x128	Timer	0x1f0003	
912	svchost.exe	0x82153460	0x12c	Thread	0x1f03ff	Tid 956 Pid 912
912	svchost.exe	0xe1845610	0x130	Key	0x20019	MACHINE\SOFTWARE\POLICIES
912	svchost.exe	0x82348588	0x134	Event	0x1f0003	
912	svchost.exe	0xe1a86350	0x138	Key	0x10	MACHINE\SOFTWARE\POLICIES
912	svchost.exe	0xe15d7a38	0x13c	Port	0x1f0001	actkernel
912	svchost.exe	0x82202460	0x140	Event	0x1f0003	
912	svchost.exe	0x81f34da8	0x144	Thread	0x1f03ff	Tid 3836 Pid 912
912	svchost.exe	0x822c8bf8	0x148	Process	0x1f0fff	svchost.exe Pid 992
912	svchost.exe	0xe1b38570	0x14c	Section	0xf0007	RotHintTable
912	svchost.exe	0xe1b81468	0x150	Port	0x1f0001	
912	svchost.exe	0x821ab500	0x154	Event	0x100003	
912	svchost.exe	0x823106f8	0x158	Event	0x1f0003	
912	svchost.exe	0x822cbf28	0x15c	Mutant	0x1f0001	{A3BD3259-3E4F-428a-84C8-F0463A9D3EB5}
912	svchost.exe	0xe1b71ab8	0x160	Section	0xf0007	{A64C7F33-DA35-459b-96CA-63B51FB0CDB9}
912	svchost.exe	0xe1ace928	0x168	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
912	svchost.exe	0xe1fc3970	0x16c	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
912	svchost.exe	0x821b1518	0x170	Event	0x1f0003	
912	svchost.exe	0xe1a92cd0	0x174	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
912	svchost.exe	0x82001460	0x178	Event	0x1f0003	
912	svchost.exe	0xe1fdf4f0	0x17c	Key	0x10	USER
912	svchost.exe	0x8208dd40	0x180	Event	0x1f0003	
912	svchost.exe	0xe1abe690	0x184	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
912	svchost.exe	0x8211ed68	0x188	Event	0x1f0003	
912	svchost.exe	0xe1fd2de8	0x18c	Key	0x10	USER
912	svchost.exe	0x821509b0	0x190	Event	0x1f0003	
912	svchost.exe	0xe1b29300	0x194	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
912	svchost.exe	0x820d6dd8	0x198	Event	0x1f0003	
912	svchost.exe	0xe1b14860	0x19c	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
912	svchost.exe	0x822d4d78	0x1a0	Event	0x1f0003	
912	svchost.exe	0xe1ab6020	0x1a4	Key	0xf003f	MACHINE\SOFTWARE\CLASSES\CLSID
912	svchost.exe	0x822d6478	0x1a8	Event	0x1f0003	
912	svchost.exe	0xe1fd4c30	0x1ac	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
912	svchost.exe	0x8233ce38	0x1b0	Event	0x1f0003	
912	svchost.exe	0xe1fd4210	0x1b4	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
912	svchost.exe	0x822da0a0	0x1b8	Event	0x1f0003	
912	svchost.exe	0xe1fd2d80	0x1bc	Key	0x10	USER
912	svchost.exe	0x823385c0	0x1c0	Event	0x1f0003	
912	svchost.exe	0xe1ab6100	0x1c4	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
912	svchost.exe	0x821fb150	0x1c8	Event	0x1f0003	
912	svchost.exe	0xe1fd2d18	0x1cc	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
912	svchost.exe	0x8215e4c0	0x1d0	Event	0x1f0003	
912	svchost.exe	0xe1ab6098	0x1d4	Key	0xf003f	MACHINE\SOFTWARE\CLASSES\CLSID
912	svchost.exe	0x8239e9a8	0x1d8	Event	0x1f0003	
912	svchost.exe	0x81f0f020	0x1e0	Thread	0x1f03ff	Tid 284 Pid 912
912	svchost.exe	0x82153828	0x1e4	Event	0x100003	
912	svchost.exe	0xe22dae78	0x1e8	Port	0x1f0001	
912	svchost.exe	0x821676a8	0x1ec	Event	0x1f0003	
912	svchost.exe	0x82284db0	0x1f0	File	0x12019f	\Device\NamedPipe\lsarpc
912	svchost.exe	0xe21f8738	0x1f4	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TERMSERVICE\PARAMETERS
912	svchost.exe	0x81e7db30	0x1f8	Thread	0x1f03ff	Tid 304 Pid 912
912	svchost.exe	0x82118f50	0x1fc	Event	0x1f0003	
912	svchost.exe	0x820d4270	0x200	Event	0x1f0003	
912	svchost.exe	0x8237acc0	0x204	Event	0x1f0003	
912	svchost.exe	0x8207dff0	0x208	Event	0x1f0003	
912	svchost.exe	0x822d4c60	0x210	Event	0x1f0003	
912	svchost.exe	0x8209fff0	0x214	Event	0x1f0003	
912	svchost.exe	0x81ff26d8	0x218	Event	0x1f0003	
912	svchost.exe	0x821a3da8	0x21c	Thread	0x1f03ff	Tid 1356 Pid 912
912	svchost.exe	0x8222ca28	0x220	Mutant	0x1f0001	
912	svchost.exe	0x8213b1c0	0x224	Event	0x1f0003	
912	svchost.exe	0x82196228	0x228	Event	0x1f0003	
912	svchost.exe	0x8222c9e8	0x22c	Mutant	0x1f0001	
912	svchost.exe	0x82065800	0x230	Event	0x1f0003	
912	svchost.exe	0x820657c0	0x234	Mutant	0x1f0001	
912	svchost.exe	0x82258370	0x238	Event	0x1f0003	crypt32LogoffEvent
912	svchost.exe	0x8212e118	0x23c	Mutant	0x1f0001	
912	svchost.exe	0x8212e0e8	0x240	Event	0x1f0003	
912	svchost.exe	0x822da960	0x244	Mutant	0x1f0001	
912	svchost.exe	0x822da930	0x248	Event	0x1f0003	
912	svchost.exe	0x8239f178	0x24c	Event	0x1f0003	
912	svchost.exe	0x82328130	0x250	Event	0x1f0003	TermSrvReadyEvent
912	svchost.exe	0x82196258	0x254	Semaphore	0x100003	
912	svchost.exe	0x82143020	0x258	Semaphore	0x100003	
912	svchost.exe	0x82143070	0x25c	Mutant	0x1f0001	746bbf3569adEncrypt
912	svchost.exe	0xe217a850	0x260	Port	0x1f0001	IcaApi
912	svchost.exe	0xe2154248	0x26c	Port	0x1f0001	
912	svchost.exe	0xe10504e0	0x270	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\TERMINAL SERVER\LICENSING CORE
912	svchost.exe	0x82183060	0x274	Event	0x1f0003	
912	svchost.exe	0xe104f2f8	0x278	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\WINLOGON
912	svchost.exe	0x82333868	0x27c	Mutant	0x1f0001	
912	svchost.exe	0x821537f8	0x280	Event	0x1f0003	
912	svchost.exe	0x8207df20	0x284	Event	0x1f0003	
912	svchost.exe	0x8207df50	0x288	Event	0x1f0003	
912	svchost.exe	0x8207def0	0x28c	Event	0x1f0003	
912	svchost.exe	0xe1f95170	0x290	Port	0x1f0001	SmSsWinStationApiPort
912	svchost.exe	0x82081d40	0x294	Event	0x1f0003	
912	svchost.exe	0xe110c380	0x298	Port	0x1f0001	
912	svchost.exe	0x82081d10	0x29c	Event	0x1f0003	
912	svchost.exe	0xe22c4a68	0x2a0	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
912	svchost.exe	0x82081ca8	0x2a4	Event	0x1f0003	
912	svchost.exe	0xe1e21920	0x2a8	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
912	svchost.exe	0xe22b6668	0x2ac	Port	0x1f0001	
912	svchost.exe	0xe22ca900	0x2b0	Port	0x1f0001	
